condition,model,x,y
Ca_wave_simple_SERCA_SOCE,6.0,2.717,3.53
Ca_wave_simple_SERCA_SOCE,6.0,2.717,3.03
Ca_wave_simple_SERCA_SOCE,6.0,2.717,8.58
Ca_wave_simple_SERCA_SOCE,6.0,2.717,5.05
Ca_wave_simple_SERCA_SOCE,6.0,2.717,4.54
Ca_wave_simple_SERCA_SOCE,6.0,5.041,5.55
Ca_wave_simple_SERCA_SOCE,6.0,5.041,7.57
Ca_wave_simple_SERCA_SOCE,6.0,5.041,7.07
Ca_wave_simple_SERCA_SOCE,6.0,5.041,7.57
Ca_wave_simple_SERCA_SOCE,6.0,5.041,6.56
Ca_wave_simple_SERCA_SOCE,6.0,5.041,5.05
Ca_wave_simple_SERCA_SOCE,6.0,5.041,4.54
Ca_wave_simple_SERCA_SOCE,6.0,5.041,9.09
Ca_wave_simple_SERCA_SOCE,6.0,5.041,6.56
Ca_wave_simple_SERCA_SOCE,6.0,5.041,5.55
Ca_wave_simple_SERCA_SOCE,6.0,7.974,6.06
Ca_wave_simple_SERCA_SOCE,6.0,7.974,9.09
Ca_wave_simple_SERCA_SOCE,6.0,7.974,10.10
Ca_wave_simple_SERCA_SOCE,6.0,7.974,9.09
Ca_wave_simple_SERCA_SOCE,6.0,7.974,7.07
Ca_wave_simple_SERCA_SOCE,6.0,7.974,7.57
Ca_wave_simple_SERCA_SOCE,6.0,7.974,8.08
Ca_wave_simple_SERCA_SOCE,6.0,7.974,9.09
Ca_wave_simple_SERCA_SOCE,6.0,7.974,7.57
Ca_wave_simple_SERCA_SOCE,6.0,7.974,8.08
Ca_wave_no_RyR_simple_SERCA_SOCE,1.2,0.503,1.01
Ca_wave_no_RyR_simple_SERCA_SOCE,1.2,0.503,1.51
Ca_wave_no_RyR_simple_SERCA_SOCE,1.2,0.503,1.01
Ca_wave_no_RyR_simple_SERCA_SOCE,1.2,0.503,1.51
Ca_wave_no_RyR_simple_SERCA_SOCE,1.2,0.503,1.01
Ca_wave_no_RyR_simple_SERCA_SOCE,1.2,0.503,1.01
Ca_wave_no_RyR_simple_SERCA_SOCE,1.2,0.503,1.01
Ca_wave_no_RyR_simple_SERCA_SOCE,1.2,0.503,1.01
Ca_wave_no_RyR_simple_SERCA_SOCE,1.2,0.503,1.01
Ca_wave_no_RyR_simple_SERCA_SOCE,1.2,0.503,1.01
Ca_wave_no_RyR_simple_SERCA_SOCE,1.2,0.981,1.51
Ca_wave_no_RyR_simple_SERCA_SOCE,1.2,0.981,2.02
Ca_wave_no_RyR_simple_SERCA_SOCE,1.2,0.981,2.02
Ca_wave_no_RyR_simple_SERCA_SOCE,1.2,0.981,2.02
Ca_wave_no_RyR_simple_SERCA_SOCE,1.2,0.981,2.02
