condition,model,stim,y
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,4.154,3.569
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,4.260,3.569
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,4.436,4.078
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,4.314,4.078
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,4.223,4.078
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,4.376,3.569
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,4.255,4.078
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,6.610,4.080
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,6.635,4.590
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,6.593,4.590
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,6.751,4.080
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,6.778,5.100
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,6.936,5.100
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,6.630,4.590
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,6.850,4.080
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,6.570,4.080
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,6.847,4.590
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0.440,1.020
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0.445,1.020
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0.440,1.020
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0.427,1.020
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0.436,1.020
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0.438,1.020
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0.425,1.020
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0.441,1.020
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0.442,1.020
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0.426,1.020
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,1.000,1.529
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0.973,1.529
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0.980,1.529
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,1.024,1.529
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0.931,1.529
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0.989,1.529
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0.937,1.529
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0.949,1.529
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0.963,1.529
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,1.012,1.529
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,2.702,2.550
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,2.644,2.550
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,2.670,2.550
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,2.668,2.040
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,2.617,2.550
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,2.598,2.550
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,2.578,2.040
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,2.604,2.550
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,2.738,2.040
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,2.653,2.550
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,4.969,3.060
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,4.980,3.060
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,4.948,3.570
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,4.898,3.060
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,4.920,3.570
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,4.883,3.060
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,4.849,3.060
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,4.812,3.060
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,4.857,3.570
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,4.960,3.060
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,7.671,4.080
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,7.893,4.080
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,7.949,4.080
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,7.780,3.570
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,7.860,4.080
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,7.695,4.080
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,7.769,3.570
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,7.954,3.570
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,7.799,3.570
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,7.895,4.080
Ca_wave_normal_SERCA_aging,1.2,0.683,2.039
Ca_wave_normal_SERCA_aging,1.2,0.669,2.039
Ca_wave_normal_SERCA_aging,1.2,0.646,2.549
Ca_wave_normal_SERCA_aging,1.2,0.623,3.059
Ca_wave_normal_SERCA_aging,1.2,0.641,2.549
Ca_wave_normal_SERCA_aging,1.2,0.572,2.549
Ca_wave_normal_SERCA_aging,1.2,0.595,2.039
Ca_wave_normal_SERCA_aging,1.2,0.623,2.549
Ca_wave_normal_SERCA_aging,1.2,0.646,3.059
Ca_wave_normal_SERCA_aging,1.2,0.558,3.569
Ca_wave_normal_SERCA_aging,1.2,1.305,6.630
Ca_wave_normal_SERCA_aging,1.2,1.292,5.100
Ca_wave_normal_SERCA_aging,1.2,1.361,3.570
Ca_wave_normal_SERCA_aging,1.2,1.388,5.610
Ca_wave_normal_SERCA_aging,1.2,1.241,3.570
Ca_wave_normal_SERCA_aging,1.2,1.310,4.590
Ca_wave_normal_SERCA_aging,1.2,1.112,4.080
Ca_wave_normal_SERCA_aging,1.2,1.338,5.610
Ca_wave_normal_SERCA_aging,1.2,1.264,3.570
Ca_wave_normal_SERCA_aging,1.2,1.467,5.610
Ca_wave_normal_SERCA_aging,1.2,3.395,8.157
Ca_wave_normal_SERCA_aging,1.2,3.413,8.157
Ca_wave_normal_SERCA_aging,1.2,3.450,7.647
Ca_wave_normal_SERCA_aging,1.2,3.330,7.137
Ca_wave_normal_SERCA_aging,1.2,2.947,7.137
Ca_wave_normal_SERCA_aging,1.2,3.413,7.647
Ca_wave_normal_SERCA_aging,1.2,3.243,7.137
Ca_wave_normal_SERCA_aging,1.2,3.289,8.157
Ca_wave_normal_SERCA_aging,1.2,3.132,7.647
Ca_wave_normal_SERCA_aging,1.2,3.257,8.157
Ca_wave_normal_SERCA_aging,1.2,6.928,9.690
Ca_wave_normal_SERCA_aging,1.2,6.993,10.200
Ca_wave_normal_SERCA_aging,1.2,6.942,10.200
Ca_wave_normal_SERCA_aging,1.2,7.620,10.710
Ca_wave_normal_SERCA_aging,1.2,7.002,9.690
Ca_wave_normal_SERCA_aging,1.2,7.560,9.180
Ca_wave_normal_SERCA_aging,1.2,5.835,10.710
Ca_wave_normal_SERCA_aging,1.2,7.283,9.690
Ca_wave_normal_SERCA_aging,1.2,6.947,9.180
Ca_wave_normal_SERCA_aging,1.2,7.053,9.690
Ca_wave_normal_SERCA_aging,1.2,9.161,11.730
Ca_wave_normal_SERCA_aging,1.2,9.465,10.710
Ca_wave_normal_SERCA_aging,1.2,9.008,10.200
Ca_wave_normal_SERCA_aging,1.2,8.852,10.710
Ca_wave_normal_SERCA_aging,1.2,9.354,10.200
Ca_wave_normal_SERCA_aging,1.2,8.888,11.730
Ca_wave_normal_SERCA_aging,1.2,8.556,10.710
Ca_wave_normal_SERCA_aging,1.2,8.769,10.200
Ca_wave_normal_SERCA_aging,1.2,9.133,9.690
Ca_wave_normal_SERCA_aging,1.2,8.810,10.200
Ca_wave_normal_SERCA_aging,2.4,0.620,1.530
Ca_wave_normal_SERCA_aging,2.4,0.556,1.530
Ca_wave_normal_SERCA_aging,2.4,0.573,1.530
Ca_wave_normal_SERCA_aging,2.4,0.588,1.530
Ca_wave_normal_SERCA_aging,2.4,0.571,1.530
Ca_wave_normal_SERCA_aging,2.4,0.591,2.040
Ca_wave_normal_SERCA_aging,2.4,0.556,1.530
Ca_wave_normal_SERCA_aging,2.4,0.551,1.530
Ca_wave_normal_SERCA_aging,2.4,0.536,2.040
Ca_wave_normal_SERCA_aging,2.4,0.551,1.530
Ca_wave_normal_SERCA_aging,2.4,1.302,3.569
Ca_wave_normal_SERCA_aging,2.4,1.127,3.059
Ca_wave_normal_SERCA_aging,2.4,1.315,4.588
Ca_wave_normal_SERCA_aging,2.4,1.164,4.588
Ca_wave_normal_SERCA_aging,2.4,1.253,3.569
Ca_wave_normal_SERCA_aging,2.4,1.302,3.059
Ca_wave_normal_SERCA_aging,2.4,1.297,2.549
Ca_wave_normal_SERCA_aging,2.4,1.401,4.078
Ca_wave_normal_SERCA_aging,2.4,1.307,4.078
Ca_wave_normal_SERCA_aging,2.4,1.245,3.059
Ca_wave_normal_SERCA_aging,2.4,3.373,6.627
Ca_wave_normal_SERCA_aging,2.4,2.997,5.608
Ca_wave_normal_SERCA_aging,2.4,3.351,7.647
Ca_wave_normal_SERCA_aging,2.4,3.232,7.137
Ca_wave_normal_SERCA_aging,2.4,3.133,6.118
Ca_wave_normal_SERCA_aging,2.4,3.104,8.157
Ca_wave_normal_SERCA_aging,2.4,3.338,8.667
Ca_wave_normal_SERCA_aging,2.4,3.492,7.137
Ca_wave_normal_SERCA_aging,2.4,3.188,8.157
Ca_wave_normal_SERCA_aging,2.4,3.205,5.098
Ca_wave_normal_SERCA_aging,2.4,6.435,10.196
Ca_wave_normal_SERCA_aging,2.4,5.814,8.667
Ca_wave_normal_SERCA_aging,2.4,6.225,9.176
Ca_wave_normal_SERCA_aging,2.4,6.215,9.686
Ca_wave_normal_SERCA_aging,2.4,6.017,7.137
Ca_wave_normal_SERCA_aging,2.4,5.678,8.667
Ca_wave_normal_SERCA_aging,2.4,6.257,9.176
Ca_wave_normal_SERCA_aging,2.4,6.128,8.667
Ca_wave_normal_SERCA_aging,2.4,5.940,9.686
Ca_wave_normal_SERCA_aging,2.4,5.898,8.667
Ca_wave_normal_SERCA_aging,2.4,9.872,10.706
Ca_wave_normal_SERCA_aging,2.4,9.071,10.196
Ca_wave_normal_SERCA_aging,2.4,9.842,11.725
Ca_wave_normal_SERCA_aging,2.4,9.822,11.216
Ca_wave_normal_SERCA_aging,2.4,10.163,10.196
Ca_wave_normal_SERCA_aging,2.4,9.130,8.667
Ca_wave_normal_SERCA_aging,2.4,9.753,10.706
Ca_wave_normal_SERCA_aging,2.4,9.417,11.216
Ca_wave_normal_SERCA_aging,2.4,9.588,11.216
Ca_wave_normal_SERCA_aging,2.4,9.652,8.157
Ca_wave_normal_SERCA_aging,6.0,0.542,1.020
Ca_wave_normal_SERCA_aging,6.0,0.547,1.020
Ca_wave_normal_SERCA_aging,6.0,0.518,1.529
Ca_wave_normal_SERCA_aging,6.0,0.550,1.020
Ca_wave_normal_SERCA_aging,6.0,0.559,1.020
Ca_wave_normal_SERCA_aging,6.0,0.511,1.020
Ca_wave_normal_SERCA_aging,6.0,0.514,1.529
Ca_wave_normal_SERCA_aging,6.0,0.478,1.020
Ca_wave_normal_SERCA_aging,6.0,0.481,1.020
Ca_wave_normal_SERCA_aging,6.0,0.491,1.020
Ca_wave_normal_SERCA_aging,6.0,1.271,1.529
Ca_wave_normal_SERCA_aging,6.0,1.314,1.529
Ca_wave_normal_SERCA_aging,6.0,1.191,2.039
Ca_wave_normal_SERCA_aging,6.0,1.230,1.529
Ca_wave_normal_SERCA_aging,6.0,1.290,2.039
Ca_wave_normal_SERCA_aging,6.0,1.253,2.039
Ca_wave_normal_SERCA_aging,6.0,1.189,1.529
Ca_wave_normal_SERCA_aging,6.0,1.207,1.529
Ca_wave_normal_SERCA_aging,6.0,1.186,2.039
Ca_wave_normal_SERCA_aging,6.0,1.208,1.529
Ca_wave_normal_SERCA_aging,6.0,3.669,3.060
Ca_wave_normal_SERCA_aging,6.0,3.670,3.570
Ca_wave_normal_SERCA_aging,6.0,3.604,3.060
Ca_wave_normal_SERCA_aging,6.0,3.495,3.060
Ca_wave_normal_SERCA_aging,6.0,3.498,3.570
Ca_wave_normal_SERCA_aging,6.0,3.627,3.060
Ca_wave_normal_SERCA_aging,6.0,3.722,3.570
Ca_wave_normal_SERCA_aging,6.0,3.586,3.060
Ca_wave_normal_SERCA_aging,6.0,3.461,3.060
Ca_wave_normal_SERCA_aging,6.0,3.643,3.060
Ca_wave_normal_SERCA_aging,6.0,7.211,5.100
Ca_wave_normal_SERCA_aging,6.0,7.194,5.610
Ca_wave_normal_SERCA_aging,6.0,7.119,5.100
Ca_wave_normal_SERCA_aging,6.0,6.944,5.100
Ca_wave_normal_SERCA_aging,6.0,7.182,5.100
Ca_wave_normal_SERCA_aging,6.0,7.283,4.590
Ca_wave_normal_SERCA_aging,6.0,7.469,5.610
Ca_wave_normal_SERCA_aging,6.0,6.850,5.100
Ca_wave_normal_SERCA_aging,6.0,6.995,5.100
Ca_wave_normal_SERCA_aging,6.0,7.151,5.610
Ca_wave_normal_SERCA_aging,6.0,12.341,7.137
Ca_wave_normal_SERCA_aging,6.0,12.112,6.627
Ca_wave_normal_SERCA_aging,6.0,12.153,6.627
Ca_wave_normal_SERCA_aging,6.0,12.473,6.118
Ca_wave_normal_SERCA_aging,6.0,12.527,6.627
Ca_wave_normal_SERCA_aging,6.0,12.176,6.118
Ca_wave_normal_SERCA_aging,6.0,12.085,6.118
Ca_wave_normal_SERCA_aging,6.0,12.237,7.137
Ca_wave_normal_SERCA_aging,6.0,12.214,6.627
Ca_wave_normal_SERCA_aging,6.0,12.480,7.647
Ca_wave_RyR2CaM_aging,1.2,0.581,1.529
Ca_wave_RyR2CaM_aging,1.2,0.590,2.039
Ca_wave_RyR2CaM_aging,1.2,0.544,1.529
Ca_wave_RyR2CaM_aging,1.2,0.577,2.039
Ca_wave_RyR2CaM_aging,1.2,0.623,2.039
Ca_wave_RyR2CaM_aging,1.2,0.512,2.039
Ca_wave_RyR2CaM_aging,1.2,0.581,1.529
Ca_wave_RyR2CaM_aging,1.2,0.609,2.039
Ca_wave_RyR2CaM_aging,1.2,0.609,1.529
Ca_wave_RyR2CaM_aging,1.2,0.581,2.039
Ca_wave_RyR2CaM_aging,1.2,1.167,3.570
Ca_wave_RyR2CaM_aging,1.2,1.125,3.060
Ca_wave_RyR2CaM_aging,1.2,1.149,3.060
Ca_wave_RyR2CaM_aging,1.2,1.167,3.060
Ca_wave_RyR2CaM_aging,1.2,1.227,2.550
Ca_wave_RyR2CaM_aging,1.2,1.264,3.570
Ca_wave_RyR2CaM_aging,1.2,1.333,2.550
Ca_wave_RyR2CaM_aging,1.2,1.116,3.060
Ca_wave_RyR2CaM_aging,1.2,1.236,3.060
Ca_wave_RyR2CaM_aging,1.2,1.222,2.550
Ca_wave_RyR2CaM_aging,1.2,2.841,4.588
Ca_wave_RyR2CaM_aging,1.2,2.804,5.608
Ca_wave_RyR2CaM_aging,1.2,2.837,5.098
Ca_wave_RyR2CaM_aging,1.2,2.652,4.588
Ca_wave_RyR2CaM_aging,1.2,2.726,5.608
Ca_wave_RyR2CaM_aging,1.2,2.823,4.078
Ca_wave_RyR2CaM_aging,1.2,3.012,5.098
Ca_wave_RyR2CaM_aging,1.2,2.874,5.608
Ca_wave_RyR2CaM_aging,1.2,2.975,5.608
Ca_wave_RyR2CaM_aging,1.2,2.786,4.588
Ca_wave_RyR2CaM_aging,1.2,6.850,6.627
Ca_wave_RyR2CaM_aging,1.2,6.495,6.118
Ca_wave_RyR2CaM_aging,1.2,6.181,7.137
Ca_wave_RyR2CaM_aging,1.2,6.278,6.118
Ca_wave_RyR2CaM_aging,1.2,6.222,6.627
Ca_wave_RyR2CaM_aging,1.2,6.407,6.118
Ca_wave_RyR2CaM_aging,1.2,6.365,6.627
Ca_wave_RyR2CaM_aging,1.2,6.435,6.627
Ca_wave_RyR2CaM_aging,1.2,6.555,6.118
Ca_wave_RyR2CaM_aging,1.2,6.651,6.118
Ca_wave_RyR2CaM_aging,1.2,8.842,7.137
Ca_wave_RyR2CaM_aging,1.2,8.662,6.627
Ca_wave_RyR2CaM_aging,1.2,8.672,6.627
Ca_wave_RyR2CaM_aging,1.2,8.003,6.118
Ca_wave_RyR2CaM_aging,1.2,8.722,6.627
Ca_wave_RyR2CaM_aging,1.2,8.709,7.137
Ca_wave_RyR2CaM_aging,1.2,8.464,7.137
Ca_wave_RyR2CaM_aging,1.2,8.593,7.137
Ca_wave_RyR2CaM_aging,1.2,8.067,6.627
Ca_wave_RyR2CaM_aging,1.2,8.257,7.137
Ca_wave_RyR2CaM_aging,2.4,0.554,1.020
Ca_wave_RyR2CaM_aging,2.4,0.573,1.020
Ca_wave_RyR2CaM_aging,2.4,0.541,1.530
Ca_wave_RyR2CaM_aging,2.4,0.576,1.530
Ca_wave_RyR2CaM_aging,2.4,0.576,1.530
Ca_wave_RyR2CaM_aging,2.4,0.536,1.020
Ca_wave_RyR2CaM_aging,2.4,0.571,1.530
Ca_wave_RyR2CaM_aging,2.4,0.558,1.020
Ca_wave_RyR2CaM_aging,2.4,0.521,1.020
Ca_wave_RyR2CaM_aging,2.4,0.551,1.530
Ca_wave_RyR2CaM_aging,2.4,1.171,2.040
Ca_wave_RyR2CaM_aging,2.4,1.186,2.550
Ca_wave_RyR2CaM_aging,2.4,1.137,2.550
Ca_wave_RyR2CaM_aging,2.4,1.159,2.040
Ca_wave_RyR2CaM_aging,2.4,1.179,2.550
Ca_wave_RyR2CaM_aging,2.4,1.129,2.550
Ca_wave_RyR2CaM_aging,2.4,1.203,2.040
Ca_wave_RyR2CaM_aging,2.4,1.206,2.550
Ca_wave_RyR2CaM_aging,2.4,1.176,2.040
Ca_wave_RyR2CaM_aging,2.4,1.238,2.550
Ca_wave_RyR2CaM_aging,2.4,3.118,3.570
Ca_wave_RyR2CaM_aging,2.4,3.042,4.080
Ca_wave_RyR2CaM_aging,2.4,3.118,4.080
Ca_wave_RyR2CaM_aging,2.4,3.131,3.570
Ca_wave_RyR2CaM_aging,2.4,3.015,3.570
Ca_wave_RyR2CaM_aging,2.4,3.269,4.080
Ca_wave_RyR2CaM_aging,2.4,3.052,4.080
Ca_wave_RyR2CaM_aging,2.4,2.997,3.570
Ca_wave_RyR2CaM_aging,2.4,2.975,4.080
Ca_wave_RyR2CaM_aging,2.4,3.138,4.080
Ca_wave_RyR2CaM_aging,2.4,6.123,5.100
Ca_wave_RyR2CaM_aging,2.4,5.935,5.610
Ca_wave_RyR2CaM_aging,2.4,6.123,5.100
Ca_wave_RyR2CaM_aging,2.4,5.945,5.100
Ca_wave_RyR2CaM_aging,2.4,5.607,5.100
Ca_wave_RyR2CaM_aging,2.4,5.884,5.100
Ca_wave_RyR2CaM_aging,2.4,6.089,5.100
Ca_wave_RyR2CaM_aging,2.4,5.758,5.100
Ca_wave_RyR2CaM_aging,2.4,5.824,5.100
Ca_wave_RyR2CaM_aging,2.4,5.782,5.100
Ca_wave_RyR2CaM_aging,2.4,9.363,5.610
Ca_wave_RyR2CaM_aging,2.4,9.170,6.120
Ca_wave_RyR2CaM_aging,2.4,9.462,6.120
Ca_wave_RyR2CaM_aging,2.4,9.607,6.630
Ca_wave_RyR2CaM_aging,2.4,9.261,5.610
Ca_wave_RyR2CaM_aging,2.4,9.313,5.610
Ca_wave_RyR2CaM_aging,2.4,9.407,5.610
Ca_wave_RyR2CaM_aging,2.4,9.867,6.120
Ca_wave_RyR2CaM_aging,2.4,9.140,6.630
Ca_wave_RyR2CaM_aging,2.4,9.897,6.120
Ca_wave_RyR2CaM_aging,6.0,0.492,1.020
Ca_wave_RyR2CaM_aging,6.0,0.481,1.020
Ca_wave_RyR2CaM_aging,6.0,0.490,1.020
Ca_wave_RyR2CaM_aging,6.0,0.479,1.020
Ca_wave_RyR2CaM_aging,6.0,1.209,1.530
Ca_wave_RyR2CaM_aging,6.0,1.270,1.530
Ca_wave_RyR2CaM_aging,6.0,1.259,1.530
Ca_wave_RyR2CaM_aging,6.0,1.229,1.530
Ca_wave_RyR2CaM_aging,6.0,3.550,2.550
Ca_wave_RyR2CaM_aging,6.0,3.626,2.550
Ca_wave_RyR2CaM_aging,6.0,3.482,2.550
Ca_wave_RyR2CaM_aging,6.0,3.337,2.550
Ca_wave_RyR2CaM_aging,6.0,3.496,2.550
Ca_wave_RyR2CaM_aging,6.0,3.425,2.550
Ca_wave_RyR2CaM_aging,6.0,3.840,2.550
Ca_wave_RyR2CaM_aging,6.0,3.628,2.550
Ca_wave_RyR2CaM_aging,6.0,3.666,2.550
Ca_wave_RyR2CaM_aging,6.0,3.393,3.060
Ca_wave_RyR2CaM_aging,6.0,7.285,3.570
Ca_wave_RyR2CaM_aging,6.0,7.092,3.570
Ca_wave_RyR2CaM_aging,6.0,6.969,3.570
Ca_wave_RyR2CaM_aging,6.0,7.008,3.060
Ca_wave_RyR2CaM_aging,6.0,6.870,3.570
Ca_wave_RyR2CaM_aging,6.0,7.095,3.570
Ca_wave_RyR2CaM_aging,6.0,7.257,3.570
Ca_wave_RyR2CaM_aging,6.0,7.129,3.570
Ca_wave_RyR2CaM_aging,6.0,7.279,3.570
Ca_wave_RyR2CaM_aging,6.0,7.350,3.570
Ca_wave_RyR2CaM_aging,6.0,12.351,4.078
Ca_wave_RyR2CaM_aging,6.0,12.154,5.098
Ca_wave_RyR2CaM_aging,6.0,12.361,4.078
Ca_wave_RyR2CaM_aging,6.0,12.051,4.078
Ca_wave_RyR2CaM_aging,6.0,12.226,4.588
Ca_wave_RyR2CaM_aging,6.0,12.226,4.588
Ca_wave_RyR2CaM_aging,6.0,12.011,4.588
Ca_wave_RyR2CaM_aging,6.0,12.253,4.588
Ca_wave_RyR2CaM_aging,6.0,12.140,4.588
Ca_wave_RyR2CaM_aging,6.0,12.035,4.588
