condition,model,x,y
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,8.246,1.52
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,8.246,1.52
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,8.246,1.52
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,8.246,1.52
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,8.246,1.52
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,27.100,2.02
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,27.100,2.02
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,27.100,2.02
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,27.100,1.52
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,27.100,2.02
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,27.100,2.02
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,27.100,1.52
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,27.100,1.52
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,27.100,2.02
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,27.100,2.02
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,56.989,2.53
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,56.989,2.53
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,56.989,3.03
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,56.989,2.53
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,56.989,2.53
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,56.989,3.03
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,56.989,2.53
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,56.989,3.03
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,56.989,3.03
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,56.989,3.03
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,89.806,3.54
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,89.806,3.54
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,89.806,3.03
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,89.806,3.54
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,89.806,3.54
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,89.806,3.03
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,89.806,3.54
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,89.806,3.54
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,89.806,3.03
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,89.806,3.54
