condition,model,x,y
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,2.4,3.30,1.01
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,2.4,7.87,1.52
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,2.4,8.10,2.02
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,2.4,7.83,1.52
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,2.4,7.81,1.52
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,2.4,7.65,2.02
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,2.4,7.95,1.52
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,2.4,7.81,1.52
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,2.4,7.79,1.52
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,2.4,7.74,1.52
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,2.4,7.72,1.52
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,2.4,21.88,3.03
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,2.4,21.41,3.03
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,2.4,21.51,2.53
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,2.4,21.57,2.53
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,2.4,21.33,3.03
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,2.4,21.31,2.53
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,2.4,21.23,2.53
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,2.4,22.00,2.53
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,2.4,21.27,3.03
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,2.4,20.91,3.03
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,2.4,41.23,3.03
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,2.4,41.88,3.54
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,2.4,41.35,3.54
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,2.4,41.03,3.54
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,2.4,41.70,3.54
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,2.4,41.48,3.03
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,2.4,41.31,3.03
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,2.4,41.02,3.54
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,2.4,41.04,3.54
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,2.4,40.82,3.54
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,2.4,69.53,4.04
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,2.4,69.82,4.55
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,2.4,69.18,4.55
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,2.4,70.91,4.04
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,2.4,69.89,4.55
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,2.4,69.86,4.04
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,2.4,69.91,4.04
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,2.4,70.73,4.04
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,2.4,69.43,4.04
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,2.4,69.08,4.04
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,3.16,1.01
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,2.99,1.01
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,2.91,1.01
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,3.21,0.51
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,3.04,0.51
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,3.02,1.01
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,3.09,0.51
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,3.07,0.51
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,3.12,1.01
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,3.12,0.51
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,8.27,1.52
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,8.32,1.52
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,8.38,1.52
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,8.21,1.52
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,8.19,1.52
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,8.28,1.52
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,8.26,1.52
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,8.16,1.52
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,8.15,1.52
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,8.25,1.52
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,26.51,2.02
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,27.11,2.02
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,26.95,2.02
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,27.43,1.52
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,27.53,2.02
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,27.18,2.02
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,26.99,1.52
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,27.21,1.52
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,27.10,2.02
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,26.99,2.02
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,56.92,2.53
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,56.76,2.53
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,57.28,3.03
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,56.99,2.53
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,56.92,2.53
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,57.01,3.03
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,57.07,2.53
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,56.53,3.03
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,57.57,3.03
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,56.84,3.03
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,89.51,3.54
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,90.04,3.54
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,90.22,3.03
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,89.51,3.54
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,89.67,3.54
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,89.24,3.03
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,90.19,3.54
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,89.76,3.54
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,89.75,3.03
Ca_wave_no_RyR_simple_SERCA_SOCE_AP,6.0,90.17,3.54
